Dia,TempMinAbs,TempProm,TempMaxAbs,Hum,Precipitacion,RadSolar,RadSolarMaxAbs,IndiceUV,IndiceUVMaxAbs,DireccionVientoMax,VelocidadVientoMax,location
2012-11-23,2.3,8.25,15.6,70.5,0.01,225.33,805,2.22,10.4,NNE,2.01,5
2012-11-23,14.4,18.72,26.2,64.21,0,238.38,853,1.98,9.3,,,6
2012-11-23,5.3,10.99,18.2,73.83,0,233.62,895,1.83,9,ENE,4.14,10
2012-11-24,5,10.9,18.8,66.33,0,247.88,872,1.74,9.2,N,5.6,1
2012-11-24,7.8,10.84,17.3,76.17,0,256.33,893,2.33,11,E,8.04,3
2012-11-24,1.8,8.16,15.4,55.29,0,220.21,793,2.21,10.2,NNW,2.64,5
2012-11-24,14.9,17.9,24.6,55.33,0,235.71,856,2.02,9.4,,,6
2012-11-24,5.3,9.86,18,68.33,0,231.96,888,1.81,8.9,E,3.03,10
2012-11-25,3.1,10.6,19.4,63.62,0,246.08,877,1.71,9.2,NNW,3.18,1
2012-11-25,4.8,11.19,19.8,81.21,0,246.29,891,2.24,10.7,E,3.21,3
2012-11-25,2.6,9.48,17.1,45.12,0,218.88,784,2.15,10,NW,1.53,5
2012-11-25,11.5,17.66,25.4,63.17,0,229.92,851,1.92,9,,,6
2012-11-25,4.8,11.5,19,68.58,0,231.62,896,1.82,8.9,ENE,2.5,10
2012-11-26,4.8,11.78,18.9,63.5,0,241.67,909,1.62,8.9,NNW,3.54,1
2012-11-26,6.4,12.3,19.4,83.58,0.02,243.08,954,2.15,10.5,E,2.47,3
2012-11-26,3.7,12.44,17.6,31.42,0,221.21,795,2.15,9.9,NNW,1.96,5
2012-11-26,11.6,17.67,25.2,70.54,0,220.46,889,1.85,8.9,,,6
2012-11-26,6.5,12.71,19.7,62.29,0,228.21,905,1.78,8.8,S,2.23,10
2012-11-27,6.9,14.11,21.1,58.67,0,242.12,895,1.63,9.1,N,7.07,1
2012-11-27,6.3,15.13,23.5,73.33,0,234.92,872,2.12,10.4,E,3.5,3
2012-11-27,5.6,12.24,16.9,51.58,0,214.83,791,2.08,9.9,NNW,8.54,5
2012-11-27,12.1,19.63,27.8,66.25,0,222.04,837,1.83,8.8,,,6
2012-11-27,8.2,14.18,21.1,60.58,0,224.46,921,1.73,9,E,5.06,10
2012-11-28,12.2,14.1,17.6,76.17,0,241.88,1143,1.71,10.5,N,12.99,1
2012-11-28,11.5,13.59,18.1,83.46,0,218.38,1099,2.08,12,E,8.82,3
2012-11-28,7.2,9.59,14.6,89.17,0.01,204.29,979,2.15,11.9,NNW,8.73,5
2012-11-28,17.7,20.44,24.7,63.58,0,220.25,970,1.96,10.1,,,6
2012-11-28,10.1,13.9,19.4,75.71,0,210.08,925,1.71,8.8,ENE,4.58,10
2012-11-29,9.4,13.88,18.9,73.5,0,231.21,993,1.58,9.3,N,5.7,1
2012-11-29,11.5,13.83,19.3,78.83,0,220.96,954,2.05,10.9,ENE,5.68,3
2012-11-29,5.7,9.93,15.8,84,0,213.38,1151,2.06,11,NNE,3.3,5
2012-11-29,14.1,19.55,25.9,64.21,0,204,884,1.86,9.2,,,6
2012-11-29,9.4,12.76,18.9,79.25,0,193.58,1009,1.56,8.8,E,4.2,10
2012-11-30,8.7,13.12,19,76.88,0,181.46,947,1.37,9.5,N,5.28,1
2012-11-30,10.4,13.58,18.3,82,0,192.25,986,2,11.5,E,5.64,3
2012-11-30,5.2,9.51,15.8,84.33,0.01,158.12,979,1.67,10.7,NNW,4.14,5
2012-11-30,15,19.41,25,68.5,0,183.38,909,1.73,9.8,,,6
2012-11-30,9.3,12.47,18,81.29,0,151.12,1078,1.38,9.4,E,4.02,10
2012-12-01,10.1,13.52,18.3,75.52,0,220.61,930,1.66,9.8,N,8.07,1
2012-12-01,11.4,13.7,18.3,82.39,0,249.57,1035,2.39,11.8,NNE,5.83,3
2012-12-01,6.8,9.09,14.1,87.74,0,155.22,858,1.77,10.1,NNW,6.52,5
2012-12-01,14,19.41,24.6,67.09,0,215,884,2.05,9.9,ENE,4.92,6
2012-12-01,8.7,12.23,18.6,80.26,0,156.52,1174,1.45,9.8,E,4.25,10
2012-12-02,10.2,13.31,18.5,74,0,226.75,933,1.61,9.2,N,7.15,1
2012-12-02,10.5,13.57,20.4,79.29,0,220.75,949,2.21,11,ENE,4.8,3
2012-12-02,5.6,9.05,14.9,85.42,0,156.79,858,1.68,9.8,NNW,4.88,5
2012-12-02,15.7,19.87,25.8,65,0,232.29,946,1.96,9.7,N,4.7,6
2012-12-02,8.1,11.62,18.4,81.75,0,177.29,1034,1.52,9.4,E,5.37,10
2012-12-03,7.4,12.58,18.8,69.67,0,226.33,875,1.56,9,N,5.71,1
2012-12-03,9.9,13.62,20.7,77.04,0,199.67,1056,1.98,11.3,ENE,3.97,3
2012-12-03,4.9,6.8,7.8,85.04,0,0,0,0,0,,0,5
2012-12-03,12.9,18.88,25.9,68.62,0,218.62,893,1.84,9,E,1.78,6
2012-12-03,7.5,11.87,19.4,75.33,0,210.21,976,1.67,9.1,S,1.96,10
2012-12-04,6.9,11.79,17.7,80.42,0,150.96,1157,0.86,8.9,ESE,5.29,1
2012-12-04,8.1,12.77,19.5,85.92,0,161.96,1030,1.5,10.7,SW,2.59,3
2012-12-04,,,,85,0,0,0,0,0,,0,5
2012-12-04,12.5,17.97,25.9,76.29,0,192.79,875,1.68,8.7,SSW,1.68,6
2012-12-04,7.1,11.81,18.6,81.83,0,141.67,1100,1.1,9,E,3.12,10
2012-12-05,7.7,12.26,17.9,78.21,0,140.17,1090,0.85,8.5,N,5.28,1
2012-12-05,9.3,13.16,18.5,80.62,0.02,186.67,1153,1.88,11.8,E,4.53,3
2012-12-05,,,,85,0,0,0,0,0,,0,5
2012-12-05,13.9,18.94,24.7,71.75,0,173.17,1132,1.61,9.8,ENE,2.1,6
2012-12-05,8.2,11.76,17.7,83.88,0,107.12,1155,1,9.9,SSW,1.22,10
2012-12-06,6.3,10.89,16.2,81.92,0,154.96,1121,0.92,8.7,NNW,3.45,1
2012-12-06,8.5,12.24,17.3,83.58,0,140.88,1071,1.32,10.3,E,4.18,3
2012-12-06,,,,85,0,0,0,0,0,,0,5
2012-12-06,12.7,18.26,24.9,69.75,0,206.42,844,1.76,8.9,SW,1.88,6
2012-12-06,7.5,11.02,17.6,83.54,0,125.21,1083,1.1,9.4,E,3,10
2012-12-07,6.3,11.02,16.6,80.42,0,207.88,1086,1.06,8.4,NNW,4.4,1
2012-12-07,6.7,12.18,17.8,88.29,0.01,227.33,990,1.95,10.1,SW,2.08,3
2012-12-07,,,,85,0,0,0,0,0,,0,5
2012-12-07,12.8,17.88,24.2,75,0,204.25,798,1.71,8.2,N,2.36,6
2012-12-07,7.3,11.31,17.6,85.83,0.01,207.83,1086,1.45,9.1,SSW,1.58,10
2012-12-08,5.1,10.4,16.9,72.58,0,238,831,1.36,7.7,NNW,4.4,1
2012-12-08,7,11.85,17.9,88.17,0.01,213.96,868,1.9,9.7,ENE,1.16,3
2012-12-08,,,,85,0,0,0,0,0,,0,5
2012-12-08,13.4,17.65,24.3,74.08,0,203.38,805,1.65,8.1,NNW,2.63,6
2012-12-08,5.4,10.92,17.9,84.29,0.01,214.54,940,1.64,8.3,SSW,1.7,10
2012-12-09,4.3,10.67,17.3,59.25,0,231.42,840,1.44,8,NNW,4.64,1
2012-12-09,5.2,12.69,19.7,70,0.01,249.5,886,2.08,10,ENE,1.26,3
2012-12-09,,,,85,0,0,0,0,0,,0,5
2012-12-09,11,17.11,25.8,66.17,0,224.42,830,1.82,8.8,N,3.48,6
2012-12-09,5.3,11.11,19.2,56.38,0,215.5,863,1.7,8.5,S,2.17,10
2012-12-10,6,12.34,20.9,59.46,0,234.5,840,1.38,7.8,NNW,4.11,1
2012-12-10,10.1,14.18,19.6,70.46,0,248.42,875,2.06,9.9,SW,1.69,3
2012-12-10,,,,85,0,0,0,0,0,,0,5
2012-12-10,12.3,17.77,25.6,67.33,0,220.58,816,1.78,8.5,NNW,2.67,6
2012-12-10,7.6,13.28,20.7,54.17,0,213.62,872,1.7,8.7,W,3.62,10
2012-12-11,8.4,13.4,19.1,73.54,0,240.79,860,1.42,7.9,NNW,3.66,1
2012-12-11,11.5,15.13,20.1,75.96,0,219.58,1011,1.85,10.5,ENE,0.94,3
2012-12-11,,,,85,0,0,0,0,0,,0,5
2012-12-11,12.9,18.8,26.4,67.54,0,217.42,802,1.78,8.5,SSW,1.62,6
2012-12-11,8.7,13.65,20.2,74.58,0,212.08,851,1.65,8.3,E,3.4,10
2012-12-12,9.7,14.31,19.2,72,0,233.42,821,1.37,7.8,N,13.98,1
2012-12-12,11.7,15.13,20.4,78.25,0.01,258.58,981,2.08,10.1,ENE,5.36,3
2012-12-12,,,,85,0,0,0,0,0,,0,5
2012-12-12,16.1,20.54,26.1,64.62,0,215.58,791,1.77,8.4,ENE,4.67,6
2012-12-12,9.7,14.13,19.9,71.96,0,205.42,847,1.55,7.9,ENE,5.12,10
2012-12-13,10.5,13.3,16.9,69.12,0,229.33,821,1.45,7.9,N,15.96,1
2012-12-13,10.9,13.47,18.3,75.75,0,244.08,911,2.1,10.3,E,9.54,3
2012-12-13,,,,85,0,0,0,0,0,,0,5
2012-12-13,15.7,19.85,24.7,58.42,0,217.79,803,1.88,8.9,NNW,5.6,6
2012-12-13,9.7,13.6,18.5,64.67,0,210.29,846,1.54,7.9,E,5.82,10
2012-12-14,10.9,14.02,19.6,63.12,0,233.46,835,1.46,7.9,N,9.55,1
2012-12-14,9.8,13.43,19.8,74.21,0,249.62,856,2.08,9.9,E,7.52,3
2012-12-14,,,,85,0,0,0,0,0,,0,5
2012-12-14,13.9,19.3,25.6,58.54,0,207.75,810,1.82,8.9,NNW,4.41,6
2012-12-14,8.2,12.62,19.3,67.5,0,211.33,858,1.54,8,E,5.12,10
2012-12-15,7.4,13.39,22.2,62.92,0,226.42,830,1.37,7.6,NNW,3.93,1
2012-12-15,10.1,14.24,21.2,80,0,226.04,854,1.95,9.5,N,3.33,3
2012-12-15,,,,85,0,0,0,0,0,,0,5
2012-12-15,12.8,18.14,25.3,76.46,0.05,211.25,795,1.71,8.1,N,1.78,6
2012-12-15,8.4,13.25,20.4,69.08,0,210.83,840,1.54,7.8,ENE,2.73,10
2012-12-16,5.6,11.15,17.9,71.71,0,236.58,823,1.31,7.4,NNW,3.93,1
2012-12-16,7.6,12.75,18.2,88.83,0.02,219.33,851,1.88,9.3,SW,3.06,3
2012-12-16,,,,85,0,0,0,0,0,,0,5
2012-12-16,13.3,18.15,25.3,76.29,0,210.25,791,1.71,8,NNW,2.29,6
2012-12-16,6.1,11.23,18.7,79.38,0.01,207.71,861,1.5,7.8,SSW,1.82,10
2012-12-17,3.2,10.29,16.8,77.75,0,233,800,1.26,7,NNW,4.08,1
2012-12-17,7.7,12.31,17.8,88.17,0.01,213.12,853,1.86,9.3,NE,1.5,3
2012-12-17,4.9,11.22,15.3,77.96,0.08,131.88,772,0.98,6.7,,0,5
2012-12-17,13.5,17.92,24.7,75.5,0,213.17,796,1.7,8.1,N,2.48,6
2012-12-17,4.4,10.67,17.4,85.12,0.17,206.58,847,1.46,7.6,SSW,1.64,10
2012-12-18,5.2,10.91,19.2,77.38,0,228.75,823,1.29,7.2,NNW,3.44,1
2012-12-18,8.4,12.76,20.1,83.88,0.11,208.67,858,1.82,9.5,E,3.12,3
2012-12-18,1.6,8.5,17.5,64.12,0,211.12,768,1.41,6.7,NW,3.08,5
2012-12-18,12.3,17.6,24.9,75.62,0.05,208.92,803,1.72,8.2,NNE,1.93,6
2012-12-18,5.7,10.94,18.6,82.71,0,211.71,854,1.48,7.6,E,2.74,10
2012-12-19,5.8,12.38,18.7,73.04,0,226.29,907,1.27,7.8,E,7,1
2012-12-19,8.7,13.56,20.3,79,0.01,223.08,1071,1.83,10.3,S,3.56,3
2012-12-19,1,8.5,15.1,78.29,0,188,939,1.3,6.5,ESE,4.99,5
2012-12-19,13.6,18.52,26.6,71.62,0,221.71,838,1.88,8.7,N,2.45,6
2012-12-19,6.9,12.01,19.2,77.46,0,207.38,914,1.45,7.8,E,3.87,10
2012-12-20,7.5,13.45,21.5,62.79,0,229.5,824,1.25,7.1,NNW,7.15,1
2012-12-20,7.7,13.88,21.2,78.58,0.01,228.46,856,1.85,9.1,E,3.67,3
2012-12-20,0.8,9.32,17.9,61.62,0,200.5,758,1.34,6.4,NNW,9.1,5
2012-12-20,13.1,18.53,24.9,70.96,0,217.12,800,1.77,8.2,N,2.35,6
2012-12-20,7.6,12.89,20.7,68.96,0,212.25,863,1.43,7.4,E,3.87,10
2012-12-21,9.9,11.85,15.1,76.92,0,230.88,821,1.42,7.6,NNW,18.46,1
2012-12-21,10.1,11.89,15.7,82.17,0.01,242,902,2,9.6,E,14.82,3
2012-12-21,5.9,7.38,10.5,89.58,0.03,189.17,907,1.27,7.2,NNW,14.46,5
2012-12-21,16.8,18.8,22.8,60.88,0,217.71,809,2.01,9.2,E,7.13,6
2012-12-21,10.2,12.59,17.1,70.58,0,209.75,849,1.5,7.7,NNW,6.6,10
2012-12-22,8.9,11.87,16.1,77.42,0.01,233.71,830,1.43,7.7,NNW,18.13,1
2012-12-22,9.1,11.86,16.7,82.71,0.02,251.29,997,2.09,10.8,E,8.81,3
2012-12-22,4.8,7.28,11.3,90.96,0.01,213.58,1121,1.32,7.8,NNW,14.31,5
2012-12-22,15.3,18.73,23.7,62.46,0,220.25,800,1.99,9.1,E,6.62,6
2012-12-22,8.7,12.62,17.4,70.79,0,210.08,846,1.51,7.7,E,6.38,10
2012-12-23,7.6,13.89,20.7,43.46,0,234,833,1.38,7.8,NNW,9.2,1
2012-12-23,7,12.48,21.2,74.04,0,237.67,858,2.02,9.9,E,4.96,3
2012-12-23,4.1,10.87,17.1,41.38,0,205.04,981,1.27,7.7,SE,3.42,5
2012-12-23,13.3,18.63,26.6,60.5,0,221.46,810,1.95,9,ENE,4.22,6
2012-12-23,8.2,12.66,20.2,51.33,0,211.71,860,1.53,7.9,E,3.8,10
2012-12-24,7.1,11.87,18.2,61.04,0,231.29,823,1.35,7.5,NNW,3.83,1
2012-12-24,9.2,13.65,19.1,63.12,0,231.46,858,2.06,9.9,NE,1.53,3
2012-12-24,1.4,8.6,16,60.12,0,200.67,965,1.23,7.5,NE,1.44,5
2012-12-24,11.1,17.59,25.6,59.29,0,220.58,809,1.88,8.7,N,2.6,6
2012-12-24,7.6,11.98,19.1,67.38,0,208.71,867,1.46,7.5,S,2.03,10
2012-12-25,6.1,12.6,20.7,63.67,0,230.62,824,1.35,7.4,NNW,4.03,1
2012-12-25,8.9,13.92,20.9,76.17,0.01,240.46,884,2.12,10.3,NE,1.22,3
2012-12-25,0.9,9.38,18.1,64.46,0,200.29,965,1.22,7.3,ESE,1.82,5
2012-12-25,13.2,18.31,26.4,72.54,0,224.62,830,1.95,9.1,NNE,2.22,6
2012-12-25,6.3,12.8,21.5,71.58,0,210.92,858,1.48,7.7,E,2.58,10
2012-12-26,9,14.78,21.6,53.25,0,231.46,824,1.34,7.4,NNW,5.88,1
2012-12-26,11,15.12,22.7,65,0,239.62,840,1.96,9.4,E,7.01,3
2012-12-26,4.6,10.77,17.7,56.12,0,195.62,949,1.2,7.1,ESE,2.12,5
2012-12-26,12.1,18.43,25.7,68.75,0,213.58,788,1.82,8.3,N,3.13,6
2012-12-26,8.6,13.47,21,60.96,0,207.88,840,1.44,7.4,E,4.36,10
2012-12-27,7.9,13.97,20.3,54.71,0,229.75,817,1.29,7.3,NNW,4.88,1
2012-12-27,8.2,14.18,21.8,71.71,0,240.71,851,2.04,9.8,E,4.11,3
2012-12-27,3.1,9.96,16.6,57.25,0,198.17,951,1.18,7.2,ESE,3.5,5
2012-12-27,12.6,19.48,26.8,60.83,0,215.21,795,1.86,8.5,N,3.82,6
2012-12-27,8.5,13.39,20.4,56.83,0,208.88,847,1.48,7.6,E,3.69,10
2012-12-28,8.2,13.5,20.1,72.38,0,225.04,860,1.27,7.4,E,5.89,1
2012-12-28,9.7,14.52,19.9,82.46,0.01,207.92,842,1.88,9.6,ENE,1.32,3
2012-12-28,2.8,9.9,16.9,72,0,199.17,930,1.33,7.1,ESE,3.19,5
2012-12-28,13.9,18.96,26.6,73.12,0,195.92,793,1.8,8.7,NNW,2.66,6
2012-12-28,8.5,13.37,20.7,75.04,0,208.33,833,1.48,7.6,S,2.08,10
2012-12-29,7.7,13.5,20.2,60.21,0.01,231.96,824,1.36,7.5,NNW,8.9,1
2012-12-29,11.4,14.76,20.3,69.67,0.01,243.21,868,2.05,10.1,ENE,3.94,3
2012-12-29,3.1,9.72,15.4,65.17,0.01,193.46,722,1.3,6.2,NNW,13.38,5
2012-12-29,12.4,19.49,26.8,60.17,0,216.62,803,1.95,9,NNW,3.24,6
2012-12-29,8.4,13.5,19.4,61.5,0,211.46,856,1.49,7.6,E,5.81,10
2012-12-30,10.9,12.71,15.8,81.42,0,230.75,939,1.53,8.6,NNW,17.11,1
2012-12-30,10.9,12.71,15.7,85.75,0.01,147.33,954,1.31,10.9,E,9.74,3
2012-12-30,6.4,8.18,10.5,94.62,0,153.88,981,1.04,7.5,NNW,17.14,5
2012-12-30,17.3,19.5,23,65.88,0,189.08,1056,1.93,10.5,NW,3.3,6
2012-12-30,10.6,13.42,17.8,75.62,0,212.08,875,1.53,7.9,E,7.97,10
2012-12-31,10.4,13.68,17.8,61.54,0,238.04,860,1.46,8,NNW,12.97,1
2012-12-31,10.3,13.92,19.7,69.54,0,245.54,896,2.11,10.3,E,6.87,3
2012-12-31,5.3,9.37,14.2,72.67,0,201.08,970,1.24,7.4,NNE,9.56,5
2012-12-31,16.2,20.35,26.7,54.29,0,221.08,828,2.05,9.4,N,3.59,6
2012-12-31,9.9,12.98,17.5,63.25,0,199.75,923,1.41,7.7,E,6.95,10
2013-01-01,9.5,13.89,18.9,76.17,0,223.38,1023,1.23,8,E,5.89,1
2013-01-01,5.6,10.28,15,82.17,0,202.25,1204,1.21,8.1,ESE,4.47,3
2013-01-01,5.6,10.28,15,82.17,0,202.25,1204,1.21,8.1,ESE,4.47,5
2013-01-01,15.8,19.86,25.7,71.08,0,203.88,830,1.88,9.1,NNW,2.78,6
2013-01-01,9.6,13.38,19.3,79.46,0,193.58,954,1.38,7.9,SSW,1.25,10
2013-01-02,7.6,13.27,19.4,71.62,0,239.5,926,1.38,7.7,NNW,4.75,1
2013-01-02,3.8,9.68,15.9,76.04,0.01,205.71,860,1.29,6.6,ESE,2.68,3
2013-01-02,3.8,9.68,15.9,76.04,0.01,205.71,860,1.29,6.6,ESE,2.68,5
2013-01-02,14.1,18.8,25.2,75.88,0,213.42,918,1.82,8.6,N,2.23,6
2013-01-02,8,12.45,19.7,82.54,0,211.96,935,1.45,7.8,SSW,1.89,10
2013-01-03,8.1,13.99,19.7,65.08,0,236.46,831,1.36,7.5,NW,6.55,1
2013-01-03,3.6,9.89,16.7,72.08,0,186.58,780,1.27,6.6,NNW,4.39,3
2013-01-03,3.6,9.89,16.7,72.08,0,186.58,780,1.27,6.6,NNW,4.39,5
2013-01-03,12.3,19.4,27.3,69.42,0,218.17,796,1.91,8.8,NNE,1,6
2013-01-03,7.8,12.69,19.4,69.17,0,210.08,842,1.44,7.4,SSW,2.08,10
2013-01-04,10.7,13.75,17.3,71.92,0,162.17,997,1.02,8.5,NNW,11.4,1
2013-01-04,6.7,9.5,13.4,81.71,0,156.96,984,1.18,7.7,NNW,10.25,3
2013-01-04,6.7,9.5,13.4,81.71,0,156.96,984,1.18,7.7,NNW,10.25,5
2013-01-04,14.4,19.57,25.7,65.38,0,153.62,1062,1.67,10.1,NNE,4.01,6
2013-01-04,8.8,13.05,19.2,72.67,0,142.46,1100,1.06,8.2,ENE,5.05,10
2013-01-05,11.6,14.32,18.5,71.83,0,235.5,902,1.34,7.7,NNW,11.35,1
2013-01-05,6.9,9.93,15.2,83.46,0,201.33,758,1.32,6.3,NNW,9.74,3
2013-01-05,6.9,9.93,15.2,83.46,0,201.33,758,1.32,6.3,NNW,9.74,5
2013-01-05,14.6,20.17,26.6,63.25,0,203.67,956,1.88,9.5,NW,3.84,6
2013-01-05,8.9,12.84,18.4,74.79,0,171.21,1049,1.24,7.8,E,5.14,10
2013-01-06,10.7,14.73,19,73.38,0,218.5,1192,1.11,8.4,NNW,11.23,1
2013-01-06,7.6,10.28,14.2,85,0,179.25,1118,1.2,7.6,NNW,11.25,3
2013-01-06,7.6,10.28,14.2,85,0,179.25,1118,1.2,7.6,NNW,11.25,5
2013-01-06,14.9,20.9,27.3,62.88,0,223.83,898,1.95,9.2,ENE,3.35,6
2013-01-06,8.5,13.44,18.3,76.25,0,179.75,1111,1.24,8.2,E,5.3,10
2013-01-07,12.6,13.97,17.2,78.96,0,203.08,1067,1.25,8.4,NNW,14.24,1
2013-01-07,8.2,9.49,13.1,91.17,0.05,176,1155,1.32,8.8,NNW,12.19,3
2013-01-07,8.2,9.49,13.1,91.17,0.05,176,1155,1.32,8.8,NNW,12.19,5
2013-01-07,18.5,20.78,25.4,63.96,0,217.83,951,2,9.7,NNW,4.88,6
2013-01-07,11.8,13.58,16.8,78.38,0,181.58,1018,1.26,8.2,E,6.33,10
2013-01-08,10.1,14.11,18.4,77.79,0,179.67,1232,0.99,9.3,N,8.49,1
2013-01-08,7.5,9.9,13.4,87.29,0.01,133.96,972,1.06,8.1,NNE,7.44,3
2013-01-08,7.5,9.9,13.4,87.29,0.01,133.96,972,1.06,8.1,NNE,7.44,5
2013-01-08,15.4,19.99,26.6,69.71,0,133.83,1053,1.51,10.1,N,3.12,6
2013-01-08,10,12.82,17.4,83.67,0,143.75,1204,1.05,9.2,E,4.57,10
2013-01-09,9.3,13.92,19.1,79.42,0,250.17,1037,1.45,8.1,E,6.14,1
2013-01-09,6.7,10.9,15.7,83.71,0,192.83,921,1.5,8,ESE,4.44,3
2013-01-09,6.7,10.9,15.7,83.71,0,192.83,921,1.5,8,ESE,4.44,5
2013-01-09,14.8,19.82,26.3,74,0,217.67,824,1.95,9,N,2.67,6
2013-01-09,8.8,13.39,19.8,83.58,0,216.96,1002,1.52,8.2,E,2.39,10
2013-01-10,8.3,14.1,20.3,68.62,0,228.79,923,1.3,7.8,NNW,5.95,1
2013-01-10,6.8,10.61,15.9,74.67,0,200.71,844,1.5,7.6,NNE,6.77,3
2013-01-10,6.8,10.61,15.9,74.67,0,200.71,844,1.5,7.6,NNE,6.77,5
2013-01-10,14.5,20.15,27,72.08,0,218.12,954,1.91,9.3,N,1.5,6
2013-01-10,8.3,13.28,19.7,75.92,0,180.17,1007,1.25,8.2,E,4.62,10
2013-01-11,10.2,14.48,20,67.62,0,242.46,939,1.35,7.6,NNW,6.55,1
2013-01-11,6.2,10.45,15.8,73.71,0,220.04,868,1.53,7.3,ESE,7.45,3
2013-01-11,6.2,10.45,15.8,73.71,0,220.04,868,1.53,7.3,ESE,7.45,5
2013-01-11,14.6,20.55,27.6,68.62,0.09,233.12,888,1.98,9.4,SSE,2.76,6
2013-01-11,9.1,13.27,20.1,73.42,0,190.58,1092,1.29,8.1,ENE,4.32,10
2013-01-12,9.6,13.93,19.4,74.42,0,223.08,1097,1.15,8.6,E,6.05,1
2013-01-12,4.4,10.25,16.7,78.29,0,154.38,1002,1.23,8.5,ESE,4.17,3
2013-01-12,4.4,10.25,16.7,78.29,0,154.38,1002,1.23,8.5,ESE,4.17,5
2013-01-12,16,19.94,25.9,74.12,0,219.58,1051,1.92,9.4,NNW,2.36,6
2013-01-12,9.6,13.64,20.6,77.12,0,220.08,974,1.55,8.5,S,2.28,10
2013-01-13,7.4,12.46,18.3,73.67,0,243.17,861,1.38,7.7,NNW,3.84,1
2013-01-13,1.1,8.92,15.9,75.67,0,163.25,925,1.34,7.9,N,1.9,3
2013-01-13,1.1,8.92,15.9,75.67,0,163.25,925,1.34,7.9,N,1.9,5
2013-01-13,13.1,18.6,25.8,73.29,0,219,821,2,9.2,SSW,1.47,6
2013-01-13,7.6,12.51,19.4,78.42,0,191.83,1055,1.35,8.5,S,1.92,10
2013-01-14,6.6,12.54,19.9,61.25,0,245.38,870,1.43,7.9,NNW,4.42,1
2013-01-14,3.6,9.56,16.6,58.58,0,213.38,768,1.63,7.6,NNW,3.3,3
2013-01-14,3.6,9.56,16.6,58.58,0,213.38,768,1.63,7.6,NNW,3.3,5
2013-01-14,12.8,18.38,25.4,69.62,0,224.38,819,2.02,9.2,SSW,1.7,6
2013-01-14,7.3,12.07,19.5,67.62,0,221,872,1.53,7.8,SSW,2,10
2013-01-15,4.7,10.94,17.8,66.08,0,241.42,858,1.55,8.4,NW,4.01,1
2013-01-15,0.4,7.55,15,61.96,0,209.67,766,1.67,8,E,2.16,3
2013-01-15,-0.3,7.49,15,61.96,0,209.67,766,1.67,8,E,2.16,5
2013-01-15,11.6,17.73,25.4,71.12,0,217.79,828,2.08,9.9,NNW,1.78,6
2013-01-15,5.7,11.13,18.4,72.96,0,215.12,863,1.58,8.2,E,2.87,10
2013-01-16,6.6,12.74,19.6,73.58,0,231.62,977,1.45,8.6,NNW,6.39,1
2013-01-16,0.4,8.5,15.8,76.29,0,161.96,937,1.45,8.6,E,3.02,3
2013-01-16,0.4,8.5,15.8,76.29,0,161.96,937,1.45,8.6,E,3.02,5
2013-01-16,12,18.26,25.7,72.46,0.01,208.71,907,1.99,9.8,N,3.04,6
2013-01-16,6.7,12.25,19.4,78.79,0,221.42,956,1.59,8.6,E,3.46,10
2013-01-17,9,11.75,14.6,77.58,0,209.29,909,1.57,8.9,NNW,18.24,1
2013-01-17,4.2,7.03,10.3,91.42,0.01,167.08,977,1.43,9.4,NNW,12.55,3
2013-01-17,4.2,7.02,10.3,91.42,0.01,167.08,977,1.43,9.4,NNW,12.55,5
2013-01-17,14.9,18.88,23.3,61.79,0,226.46,902,2.36,11.2,ENE,6.8,6
2013-01-17,9.5,12.22,16.1,72.83,0,192.46,933,1.55,8.6,N,5.78,10
2013-01-18,9.2,11.76,16.6,66.38,0,0,0,0,0,E,17.86,1
2013-01-18,3.4,6.9,12.7,83.92,0,200.88,1037,1.54,9.1,NNW,12.12,3
2013-01-18,3.4,6.9,12.7,83.92,0,200.88,1037,1.54,9.1,NNW,12.12,5
2013-01-18,14.1,17.38,22.9,57.29,0,221.46,956,2.25,11,N,7.1,6
2013-01-18,7.6,11.16,16.3,69.75,0,196.96,1099,1.45,9.6,E,5.33,10
2013-01-19,9.8,12.59,17.5,72.79,0,0,0,0,0,E,14.21,1
2013-01-19,5.4,7.85,12.5,88.83,0,142.88,1060,1.27,9.2,NE,7.14,3
2013-01-19,5.4,7.85,12.5,88.83,0,142.88,1060,1.27,9.2,NE,7.14,5
2013-01-19,15.3,18.85,25.2,61.25,0,175.96,1063,2.04,11.5,N,5.28,6
2013-01-19,8,11.18,16.2,79.71,0,171.5,1137,1.36,9.2,E,4.63,10
2013-01-20,10.6,12.92,17.6,72.83,0,0,0,0,0,E,12.76,1
2013-01-20,6.2,8.22,13.8,88.21,0,134.5,891,1.17,9.3,NNW,9.26,3
2013-01-20,6.2,8.22,13.8,88.21,0,134.5,891,1.17,9.3,NNW,9.26,5
2013-01-20,13.4,18.88,25.4,64.21,0,195.17,979,1.98,10.9,NNW,4.47,6
2013-01-20,8.6,11.58,16.3,79.38,0,219.96,928,1.48,8.1,ENE,5.64,10
2013-01-21,8.2,12.7,18.3,71.92,0,0,0,0,0,E,8.61,1
2013-01-21,3.8,8.39,14.3,85.58,0.01,196.62,918,1.37,8,NNE,4.03,3
2013-01-21,3.8,8.39,14.3,85.58,0.01,196.62,918,1.37,8,NNE,4.03,5
2013-01-21,12.6,18.56,26.3,68.79,0,224.29,970,2.05,10.5,ENE,1.42,6
